gvkey,iid,datadate,tic,cusip,conm,trt1m
3336,1,20150930,DXC,23355L106,DXC TECHNOLOGY CO,-0.613
3336,1,20151031,DXC,23355L106,DXC TECHNOLOGY CO,8.4881
3336,1,20151130,DXC,23355L106,DXC TECHNOLOGY CO,6.953
3336,1,20151231,DXC,23355L106,DXC TECHNOLOGY CO,4.7558
3336,1,20160131,DXC,23355L106,DXC TECHNOLOGY CO,-1.8666
3336,1,20160229,DXC,23355L106,DXC TECHNOLOGY CO,-10.1653
3336,1,20160331,DXC,23355L106,DXC TECHNOLOGY CO,19.3683
3336,1,20160430,DXC,23355L106,DXC TECHNOLOGY CO,-3.2568
3336,1,20160531,DXC,23355L106,DXC TECHNOLOGY CO,48.5059
3336,1,20160630,DXC,23355L106,DXC TECHNOLOGY CO,1.1992
3336,1,20160731,DXC,23355L106,DXC TECHNOLOGY CO,-3.6657
3336,1,20160831,DXC,23355L106,DXC TECHNOLOGY CO,-1.359
3336,1,20160930,DXC,23355L106,DXC TECHNOLOGY CO,10.9906
3336,1,20161031,DXC,23355L106,DXC TECHNOLOGY CO,4.2904
3336,1,20161130,DXC,23355L106,DXC TECHNOLOGY CO,11.3499
3336,1,20161231,DXC,23355L106,DXC TECHNOLOGY CO,-1.7648
3336,1,20170131,DXC,23355L106,DXC TECHNOLOGY CO,4.6786
3336,1,20170228,DXC,23355L106,DXC TECHNOLOGY CO,10.2251
3336,1,20170331,DXC,23355L106,DXC TECHNOLOGY CO,0.8606
3336,1,20170430,DXC,23355L106,DXC TECHNOLOGY CO,9.1726
3336,1,20170531,DXC,23355L106,DXC TECHNOLOGY CO,2.8935
3336,1,20170630,DXC,23355L106,DXC TECHNOLOGY CO,-0.7998
3336,1,20170731,DXC,23355L106,DXC TECHNOLOGY CO,2.1637
3336,1,20170831,DXC,23355L106,DXC TECHNOLOGY CO,8.446
3336,1,20170930,DXC,23355L106,DXC TECHNOLOGY CO,1.2471
3336,1,20171031,DXC,23355L106,DXC TECHNOLOGY CO,6.5673
3336,1,20171130,DXC,23355L106,DXC TECHNOLOGY CO,5.0481
3336,1,20171231,DXC,23355L106,DXC TECHNOLOGY CO,-1.1026
3336,1,20180131,DXC,23355L106,DXC TECHNOLOGY CO,4.8999
3336,1,20180228,DXC,23355L106,DXC TECHNOLOGY CO,3.0035
3336,1,20180331,DXC,23355L106,DXC TECHNOLOGY CO,-1.7847
3336,1,20180430,DXC,23355L106,DXC TECHNOLOGY CO,2.5167
3336,1,20180531,DXC,23355L106,DXC TECHNOLOGY CO,-10.6249
3336,1,20180630,DXC,23355L106,DXC TECHNOLOGY CO,1.2159
3336,1,20180731,DXC,23355L106,DXC TECHNOLOGY CO,5.1234
3336,1,20180831,DXC,23355L106,DXC TECHNOLOGY CO,7.4935
3336,1,20180930,DXC,23355L106,DXC TECHNOLOGY CO,2.8763
3336,1,20181031,DXC,23355L106,DXC TECHNOLOGY CO,-22.1236
3336,1,20181130,DXC,23355L106,DXC TECHNOLOGY CO,-13.4423
3336,1,20181231,DXC,23355L106,DXC TECHNOLOGY CO,-15.3553
3336,1,20190131,DXC,23355L106,DXC TECHNOLOGY CO,20.5943
3336,1,20190228,DXC,23355L106,DXC TECHNOLOGY CO,2.7137
3336,1,20190331,DXC,23355L106,DXC TECHNOLOGY CO,-2.065
3336,1,20190430,DXC,23355L106,DXC TECHNOLOGY CO,2.2236
3336,1,20190531,DXC,23355L106,DXC TECHNOLOGY CO,-27.6848
3336,1,20190630,DXC,23355L106,DXC TECHNOLOGY CO,16.4493
3336,1,20190731,DXC,23355L106,DXC TECHNOLOGY CO,1.1242
3336,1,20190831,DXC,23355L106,DXC TECHNOLOGY CO,-40.4339
3336,1,20190930,DXC,23355L106,DXC TECHNOLOGY CO,-10.5659
3336,1,20191031,DXC,23355L106,DXC TECHNOLOGY CO,-6.2034
3336,1,20191130,DXC,23355L106,DXC TECHNOLOGY CO,34.9115
3336,1,20191231,DXC,23355L106,DXC TECHNOLOGY CO,1.259
3336,1,20200131,DXC,23355L106,DXC TECHNOLOGY CO,-15.1902
3336,1,20200229,DXC,23355L106,DXC TECHNOLOGY CO,-24.3726
3336,1,20200331,DXC,23355L106,DXC TECHNOLOGY CO,-45.0021
3336,1,20200430,DXC,23355L106,DXC TECHNOLOGY CO,38.9272
3336,1,20200531,DXC,23355L106,DXC TECHNOLOGY CO,-21.6216
3336,1,20200630,DXC,23355L106,DXC TECHNOLOGY CO,16.1154
3336,1,20200731,DXC,23355L106,DXC TECHNOLOGY CO,8.5455
3336,1,20200831,DXC,23355L106,DXC TECHNOLOGY CO,11.5578
3336,1,20200930,DXC,23355L106,DXC TECHNOLOGY CO,-10.6607
3336,1,20201031,DXC,23355L106,DXC TECHNOLOGY CO,3.1933
3532,1,20100131,GLW,219350105,CORNING INC,-6.3698
3532,1,20100228,GLW,219350105,CORNING INC,-2.2124
3532,1,20100331,GLW,219350105,CORNING INC,14.6341
3532,1,20100430,GLW,219350105,CORNING INC,-4.7501
3532,1,20100531,GLW,219350105,CORNING INC,-9.1948
3532,1,20100630,GLW,219350105,CORNING INC,-7.3437
3532,1,20100731,GLW,219350105,CORNING INC,12.1981
3532,1,20100831,GLW,219350105,CORNING INC,-13.1898
3532,1,20100930,GLW,219350105,CORNING INC,16.5816
3532,1,20101031,GLW,219350105,CORNING INC,0
3532,1,20101130,GLW,219350105,CORNING INC,-3.1182
3532,1,20101231,GLW,219350105,CORNING INC,9.3998
3532,1,20110131,GLW,219350105,CORNING INC,14.9586
3532,1,20110228,GLW,219350105,CORNING INC,4.0522
3532,1,20110331,GLW,219350105,CORNING INC,-10.5377
3532,1,20110430,GLW,219350105,CORNING INC,1.5027
3532,1,20110531,GLW,219350105,CORNING INC,-3.5339
3532,1,20110630,GLW,219350105,CORNING INC,-9.9256
3532,1,20110731,GLW,219350105,CORNING INC,-12.3416
3532,1,20110831,GLW,219350105,CORNING INC,-5.2168
3532,1,20110930,GLW,219350105,CORNING INC,-17.7645
3532,1,20111031,GLW,219350105,CORNING INC,15.6149
3532,1,20111130,GLW,219350105,CORNING INC,-6.613
3532,1,20111231,GLW,219350105,CORNING INC,-2.1854
3532,1,20120131,GLW,219350105,CORNING INC,-0.8475
3532,1,20120229,GLW,219350105,CORNING INC,1.9037
3532,1,20120331,GLW,219350105,CORNING INC,7.9755
3532,1,20120430,GLW,219350105,CORNING INC,1.9176
3532,1,20120531,GLW,219350105,CORNING INC,-8.9547
3532,1,20120630,GLW,219350105,CORNING INC,-0.4619
3532,1,20120731,GLW,219350105,CORNING INC,-11.7556
3532,1,20120831,GLW,219350105,CORNING INC,5.7406
3532,1,20120930,GLW,219350105,CORNING INC,9.6747
3532,1,20121031,GLW,219350105,CORNING INC,-10.6464
3532,1,20121130,GLW,219350105,CORNING INC,4.8511
3532,1,20121231,GLW,219350105,CORNING INC,3.1889
3532,1,20130131,GLW,219350105,CORNING INC,-4.9128
3532,1,20130228,GLW,219350105,CORNING INC,5.8333
3532,1,20130331,GLW,219350105,CORNING INC,5.7098
3532,1,20130430,GLW,219350105,CORNING INC,8.7772
3532,1,20130531,GLW,219350105,CORNING INC,6.6897
3532,1,20130630,GLW,219350105,CORNING INC,-7.417
3532,1,20130731,GLW,219350105,CORNING INC,6.7463
3532,1,20130831,GLW,219350105,CORNING INC,-6.9124
3532,1,20130930,GLW,219350105,CORNING INC,3.9174
3532,1,20131031,GLW,219350105,CORNING INC,17.135
3532,1,20131130,GLW,219350105,CORNING INC,0.5266
3532,1,20131231,GLW,219350105,CORNING INC,4.3326
3532,1,20140131,GLW,219350105,CORNING INC,-3.4231
3532,1,20140228,GLW,219350105,CORNING INC,12.5508
3532,1,20140331,GLW,219350105,CORNING INC,8.0436
3532,1,20140430,GLW,219350105,CORNING INC,0.4323
3532,1,20140531,GLW,219350105,CORNING INC,2.3434
3532,1,20140630,GLW,219350105,CORNING INC,3.0516
3532,1,20140731,GLW,219350105,CORNING INC,-10.4784
3532,1,20140831,GLW,219350105,CORNING INC,6.6667
3532,1,20140930,GLW,219350105,CORNING INC,-7.2867
3532,1,20141031,GLW,219350105,CORNING INC,5.636
3532,1,20141130,GLW,219350105,CORNING INC,3.3774
3532,1,20141231,GLW,219350105,CORNING INC,9.0866
3532,1,20150131,GLW,219350105,CORNING INC,3.6633
3532,1,20150228,GLW,219350105,CORNING INC,3.1552
3532,1,20150331,GLW,219350105,CORNING INC,-7.0492
3532,1,20150430,GLW,219350105,CORNING INC,-7.716
3532,1,20150531,GLW,219350105,CORNING INC,0.5256
3532,1,20150630,GLW,219350105,CORNING INC,-5.6883
3532,1,20150731,GLW,219350105,CORNING INC,-5.3218
3532,1,20150831,GLW,219350105,CORNING INC,-7.227
3532,1,20150930,GLW,219350105,CORNING INC,-0.523
3532,1,20151031,GLW,219350105,CORNING INC,8.6449
3532,1,20151130,GLW,219350105,CORNING INC,1.3441
3532,1,20151231,GLW,219350105,CORNING INC,-2.4026
3532,1,20160131,GLW,219350105,CORNING INC,1.8053
3532,1,20160229,GLW,219350105,CORNING INC,-0.9404
3532,1,20160331,GLW,219350105,CORNING INC,14.153
3532,1,20160430,GLW,219350105,CORNING INC,-10.6271
3532,1,20160531,GLW,219350105,CORNING INC,12.6138
3532,1,20160630,GLW,219350105,CORNING INC,-1.9627
3532,1,20160731,GLW,219350105,CORNING INC,8.4961
3532,1,20160831,GLW,219350105,CORNING INC,2.7228
3532,1,20160930,GLW,219350105,CORNING INC,4.2309
3532,1,20161031,GLW,219350105,CORNING INC,-3.9746
3532,1,20161130,GLW,219350105,CORNING INC,6.4069
3532,1,20161231,GLW,219350105,CORNING INC,0.9988
3532,1,20170131,GLW,219350105,CORNING INC,9.1471
3532,1,20170228,GLW,219350105,CORNING INC,4.8131
3532,1,20170331,GLW,219350105,CORNING INC,-2.2093
3532,1,20170430,GLW,219350105,CORNING INC,6.8519
3532,1,20170531,GLW,219350105,CORNING INC,1.4038
3532,1,20170630,GLW,219350105,CORNING INC,3.2646
3532,1,20170731,GLW,219350105,CORNING INC,-3.0283
3532,1,20170831,GLW,219350105,CORNING INC,-0.7721
3532,1,20170930,GLW,219350105,CORNING INC,4.0334
3532,1,20171031,GLW,219350105,CORNING INC,4.6457
3532,1,20171130,GLW,219350105,CORNING INC,3.9444
3532,1,20171231,GLW,219350105,CORNING INC,-1.2349
3532,1,20180131,GLW,219350105,CORNING INC,-2.407
3532,1,20180228,GLW,219350105,CORNING INC,-6.278
3532,1,20180331,GLW,219350105,CORNING INC,-4.1265
3532,1,20180430,GLW,219350105,CORNING INC,-3.0846
3532,1,20180531,GLW,219350105,CORNING INC,1.2213
3532,1,20180630,GLW,219350105,CORNING INC,1.2514
3532,1,20180731,GLW,219350105,CORNING INC,20.6107
3532,1,20180831,GLW,219350105,CORNING INC,1.5371
3532,1,20180930,GLW,219350105,CORNING INC,5.3417
3532,1,20181031,GLW,219350105,CORNING INC,-9.4901
3532,1,20181130,GLW,219350105,CORNING INC,1.4085
3532,1,20181231,GLW,219350105,CORNING INC,-6.2384
3532,1,20190131,GLW,219350105,CORNING INC,10.096
3532,1,20190228,GLW,219350105,CORNING INC,5.2616
3532,1,20190331,GLW,219350105,CORNING INC,-4.9124
3532,1,20190430,GLW,219350105,CORNING INC,-3.7764
3532,1,20190531,GLW,219350105,CORNING INC,-8.8226
3532,1,20190630,GLW,219350105,CORNING INC,15.2219
3532,1,20190731,GLW,219350105,CORNING INC,-7.4631
3532,1,20190831,GLW,219350105,CORNING INC,-8.7805
3532,1,20190930,GLW,219350105,CORNING INC,2.4057
3532,1,20191031,GLW,219350105,CORNING INC,3.892
3532,1,20191130,GLW,219350105,CORNING INC,-1.3162
3532,1,20191231,GLW,219350105,CORNING INC,0.241
3532,1,20200131,GLW,219350105,CORNING INC,-8.3133
3532,1,20200229,GLW,219350105,CORNING INC,-9.7789
3532,1,20200331,GLW,219350105,CORNING INC,-13.9145
3532,1,20200430,GLW,219350105,CORNING INC,7.1568
3532,1,20200531,GLW,219350105,CORNING INC,4.5434
3532,1,20200630,GLW,219350105,CORNING INC,13.6463
3532,1,20200731,GLW,219350105,CORNING INC,19.6911
3532,1,20200831,GLW,219350105,CORNING INC,5.4194
3532,1,20200930,GLW,219350105,CORNING INC,-0.154
3532,1,20201031,GLW,219350105,CORNING INC,-1.3576
4194,1,20100131,EKDKQ,277461109,EASTMAN KODAK CO,43.3649
4194,1,20100228,EKDKQ,277461109,EASTMAN KODAK CO,-1.8182
4194,1,20100331,EKDKQ,277461109,EASTMAN KODAK CO,-2.5253
4194,1,20100430,EKDKQ,277461109,EASTMAN KODAK CO,5.8722
4194,1,20100531,EKDKQ,277461109,EASTMAN KODAK CO,-7.9935
4194,1,20100630,EKDKQ,277461109,EASTMAN KODAK CO,-23.0496
4194,1,20100731,EKDKQ,277461109,EASTMAN KODAK CO,-8.5253
4194,1,20100831,EKDKQ,277461109,EASTMAN KODAK CO,-11.8388
4194,1,20100930,EKDKQ,277461109,EASTMAN KODAK CO,20
4194,1,20101031,EKDKQ,277461109,EASTMAN KODAK CO,11.9643
4194,1,20101130,EKDKQ,277461109,EASTMAN KODAK CO,0.1595
4194,1,20101231,EKDKQ,277461109,EASTMAN KODAK CO,13.8004
4194,1,20110131,EKDKQ,277461109,EASTMAN KODAK CO,-31.7164
4194,1,20110228,EKDKQ,277461109,EASTMAN KODAK CO,-7.1038
4194,1,20110331,EKDKQ,277461109,EASTMAN KODAK CO,-5
4194,1,20110430,EKDKQ,277461109,EASTMAN KODAK CO,-13.9319
4194,1,20110531,EKDKQ,277461109,EASTMAN KODAK CO,20.1439
4194,1,20110630,EKDKQ,277461109,EASTMAN KODAK CO,7.1856
4194,1,20110731,EKDKQ,277461109,EASTMAN KODAK CO,-32.9609
4194,1,20110831,EKDKQ,277461109,EASTMAN KODAK CO,32.5
4194,1,20110930,EKDKQ,277461109,EASTMAN KODAK CO,-75.4686
4194,1,20111031,EKDKQ,277461109,EASTMAN KODAK CO,42.2895
4194,1,20111130,EKDKQ,277461109,EASTMAN KODAK CO,-2.7027
4194,1,20111231,EKDKQ,277461109,EASTMAN KODAK CO,-39.8611
4194,1,20120131,EKDKQ,277461109,EASTMAN KODAK CO,-44.4188
4194,1,20120229,EKDKQ,277461109,EASTMAN KODAK CO,-5.8172
4194,1,20120331,EKDKQ,277461109,EASTMAN KODAK CO,-6.1765
4194,1,20120430,EKDKQ,277461109,EASTMAN KODAK CO,-10.9718
4194,1,20120531,EKDKQ,277461109,EASTMAN KODAK CO,-43.3099
4194,1,20120630,EKDKQ,277461109,EASTMAN KODAK CO,38.5093
4194,1,20120731,EKDKQ,277461109,EASTMAN KODAK CO,47.9821
4194,1,20120831,EKDKQ,277461109,EASTMAN KODAK CO,-26.0909
4194,1,20120930,EKDKQ,277461109,EASTMAN KODAK CO,-23.7392
4194,1,20121031,EKDKQ,277461109,EASTMAN KODAK CO,18.2796
4194,1,20121130,EKDKQ,277461109,EASTMAN KODAK CO,-9.0909
4194,1,20121231,EKDKQ,277461109,EASTMAN KODAK CO,-10.5
4194,1,20130131,EKDKQ,277461109,EASTMAN KODAK CO,20.6704
4194,1,20130228,EKDKQ,277461109,EASTMAN KODAK CO,-7.4074
4194,1,20130331,EKDKQ,277461109,EASTMAN KODAK CO,50
4194,1,20130430,EKDKQ,277461109,EASTMAN KODAK CO,23.3333
4194,1,20130531,EKDKQ,277461109,EASTMAN KODAK CO,-63.5135
4194,1,20130630,EKDKQ,277461109,EASTMAN KODAK CO,-5.8519
4194,1,20130731,EKDKQ,277461109,EASTMAN KODAK CO,-8.0252
4194,1,20130831,EKDKQ,277461109,EASTMAN KODAK CO,-52.9512
4194,2,20130930,KODK,277461406,EASTMAN KODAK CO,
4194,2,20131031,KODK,277461406,EASTMAN KODAK CO,4
4194,2,20131130,KODK,277461406,EASTMAN KODAK CO,1.8462
4194,2,20131231,KODK,277461406,EASTMAN KODAK CO,31.0801
4194,2,20140131,KODK,277461406,EASTMAN KODAK CO,-18.8418
4194,2,20140228,KODK,277461406,EASTMAN KODAK CO,6.3898
4194,2,20140331,KODK,277461406,EASTMAN KODAK CO,11.4448
4194,2,20140430,KODK,277461406,EASTMAN KODAK CO,-10.5689
4194,2,20140531,KODK,277461406,EASTMAN KODAK CO,-3.9839
4194,2,20140630,KODK,277461406,EASTMAN KODAK CO,-14.6792
4194,2,20140731,KODK,277461406,EASTMAN KODAK CO,-3.3919
4194,2,20140831,KODK,277461406,EASTMAN KODAK CO,-2.1574
4194,2,20140930,KODK,277461406,EASTMAN KODAK CO,-5.0151
4194,2,20141031,KODK,277461406,EASTMAN KODAK CO,-1.8207
4194,2,20141130,KODK,277461406,EASTMAN KODAK CO,-5.7487
4194,2,20141231,KODK,277461406,EASTMAN KODAK CO,6.788
4194,2,20150131,KODK,277461406,EASTMAN KODAK CO,-17.0428
4194,2,20150228,KODK,277461406,EASTMAN KODAK CO,4.7196
4194,2,20150331,KODK,277461406,EASTMAN KODAK CO,0.6893
4194,2,20150430,KODK,277461406,EASTMAN KODAK CO,2.0011
4194,2,20150531,KODK,277461406,EASTMAN KODAK CO,-1.6004
4194,2,20150630,KODK,277461406,EASTMAN KODAK CO,-11.8573
4194,2,20150731,KODK,277461406,EASTMAN KODAK CO,-18.869
4194,2,20150831,KODK,277461406,EASTMAN KODAK CO,3.3015
4194,2,20150930,KODK,277461406,EASTMAN KODAK CO,10.9375
4194,2,20151031,KODK,277461406,EASTMAN KODAK CO,-19.8464
4194,2,20151130,KODK,277461406,EASTMAN KODAK CO,4.1534
4194,2,20151231,KODK,277461406,EASTMAN KODAK CO,-3.8344
4194,2,20160131,KODK,277461406,EASTMAN KODAK CO,-27.2727
4194,2,20160229,KODK,277461406,EASTMAN KODAK CO,3.6184
4194,2,20160331,KODK,277461406,EASTMAN KODAK CO,14.8148
4194,2,20160430,KODK,277461406,EASTMAN KODAK CO,8.9401
4194,2,20160531,KODK,277461406,EASTMAN KODAK CO,10.9137
4194,2,20160630,KODK,277461406,EASTMAN KODAK CO,22.6545
4194,2,20160731,KODK,277461406,EASTMAN KODAK CO,5.3483
4194,2,20160831,KODK,277461406,EASTMAN KODAK CO,-8.5596
4194,2,20160930,KODK,277461406,EASTMAN KODAK CO,-3.1633
4194,2,20161031,KODK,277461406,EASTMAN KODAK CO,-0.6667
4194,2,20161130,KODK,277461406,EASTMAN KODAK CO,1.6779
4194,2,20161231,KODK,277461406,EASTMAN KODAK CO,2.3102
4194,2,20170131,KODK,277461406,EASTMAN KODAK CO,-13.5484
4194,2,20170228,KODK,277461406,EASTMAN KODAK CO,7.0896
4194,2,20170331,KODK,277461406,EASTMAN KODAK CO,-19.8606
4194,2,20170430,KODK,277461406,EASTMAN KODAK CO,-4.3478
4194,2,20170531,KODK,277461406,EASTMAN KODAK CO,-15.9091
4194,2,20170630,KODK,277461406,EASTMAN KODAK CO,-1.6216
4194,2,20170731,KODK,277461406,EASTMAN KODAK CO,4.3956
4194,2,20170831,KODK,277461406,EASTMAN KODAK CO,-18.4211
4194,2,20170930,KODK,277461406,EASTMAN KODAK CO,-5.1613
4194,2,20171031,KODK,277461406,EASTMAN KODAK CO,-27.2109
4194,2,20171130,KODK,277461406,EASTMAN KODAK CO,-38.3178
4194,2,20171231,KODK,277461406,EASTMAN KODAK CO,-6.0606
4194,2,20180131,KODK,277461406,EASTMAN KODAK CO,156.4516
4194,2,20180228,KODK,277461406,EASTMAN KODAK CO,-33.9623
4194,2,20180331,KODK,277461406,EASTMAN KODAK CO,1.9048
4194,2,20180430,KODK,277461406,EASTMAN KODAK CO,-7.4766
4194,2,20180531,KODK,277461406,EASTMAN KODAK CO,3.0303
4194,2,20180630,KODK,277461406,EASTMAN KODAK CO,-25.4902
4194,2,20180731,KODK,277461406,EASTMAN KODAK CO,-17.1053
4194,2,20180831,KODK,277461406,EASTMAN KODAK CO,3.1746
4194,2,20180930,KODK,277461406,EASTMAN KODAK CO,-4.6154
4194,2,20181031,KODK,277461406,EASTMAN KODAK CO,-21.2903
4194,2,20181130,KODK,277461406,EASTMAN KODAK CO,61.4754
4194,2,20181231,KODK,277461406,EASTMAN KODAK CO,-35.2792
4194,2,20190131,KODK,277461406,EASTMAN KODAK CO,14.1176
4194,2,20190228,KODK,277461406,EASTMAN KODAK CO,4.4674
4194,2,20190331,KODK,277461406,EASTMAN KODAK CO,-2.6316
4194,2,20190430,KODK,277461406,EASTMAN KODAK CO,-16.8919
4194,2,20190531,KODK,277461406,EASTMAN KODAK CO,-5.2846
4194,2,20190630,KODK,277461406,EASTMAN KODAK CO,3.0043
4194,2,20190731,KODK,277461406,EASTMAN KODAK CO,0.8333
4194,2,20190831,KODK,277461406,EASTMAN KODAK CO,-0.4132
4194,2,20190930,KODK,277461406,EASTMAN KODAK CO,9.5436
4194,2,20191031,KODK,277461406,EASTMAN KODAK CO,1.1364
4194,2,20191130,KODK,277461406,EASTMAN KODAK CO,1.8727
4194,2,20191231,KODK,277461406,EASTMAN KODAK CO,70.9559
4194,2,20200131,KODK,277461406,EASTMAN KODAK CO,-26.6667
4194,2,20200229,KODK,277461406,EASTMAN KODAK CO,-8.7977
4194,2,20200331,KODK,277461406,EASTMAN KODAK CO,-44.373
4194,2,20200430,KODK,277461406,EASTMAN KODAK CO,30.0578
4194,2,20200531,KODK,277461406,EASTMAN KODAK CO,10.2222
4194,2,20200630,KODK,277461406,EASTMAN KODAK CO,-10.0806
4194,2,20200731,KODK,277461406,EASTMAN KODAK CO,879.8206
4194,2,20200831,KODK,277461406,EASTMAN KODAK CO,-72.6316
4194,2,20200930,KODK,277461406,EASTMAN KODAK CO,47.4916
4194,2,20201031,KODK,277461406,EASTMAN KODAK CO,-21.542
5606,1,20100131,HPQ,40434L105,HP INC,-8.6197
5606,1,20100228,HPQ,40434L105,HP INC,7.9031
5606,1,20100331,HPQ,40434L105,HP INC,4.8041
5606,1,20100430,HPQ,40434L105,HP INC,-2.2201
5606,1,20100531,HPQ,40434L105,HP INC,-11.4682
5606,1,20100630,HPQ,40434L105,HP INC,-5.7596
5606,1,20100731,HPQ,40434L105,HP INC,6.3771
5606,1,20100831,HPQ,40434L105,HP INC,-16.4857
5606,1,20100930,HPQ,40434L105,HP INC,9.6229
5606,1,20101031,HPQ,40434L105,HP INC,-0.0713
5606,1,20101130,HPQ,40434L105,HP INC,-0.2617
5606,1,20101231,HPQ,40434L105,HP INC,0.5962
5606,1,20110131,HPQ,40434L105,HP INC,8.5273
5606,1,20110228,HPQ,40434L105,HP INC,-4.5086
5606,1,20110331,HPQ,40434L105,HP INC,-5.9134
5606,1,20110430,HPQ,40434L105,HP INC,-1.4645
5606,1,20110531,HPQ,40434L105,HP INC,-7.4065
5606,1,20110630,HPQ,40434L105,HP INC,-2.3007
5606,1,20110731,HPQ,40434L105,HP INC,-3.3791
5606,1,20110831,HPQ,40434L105,HP INC,-25.9881
5606,1,20110930,HPQ,40434L105,HP INC,-13.2924
5606,1,20111031,HPQ,40434L105,HP INC,18.5301
5606,1,20111130,HPQ,40434L105,HP INC,5.0357
5606,1,20111231,HPQ,40434L105,HP INC,-7.4061
5606,1,20120131,HPQ,40434L105,HP INC,8.618
5606,1,20120229,HPQ,40434L105,HP INC,-9.5425
5606,1,20120331,HPQ,40434L105,HP INC,-5.3734
5606,1,20120430,HPQ,40434L105,HP INC,3.9026
5606,1,20120531,HPQ,40434L105,HP INC,-8.4006
5606,1,20120630,HPQ,40434L105,HP INC,-10.7496
5606,1,20120731,HPQ,40434L105,HP INC,-9.2989
5606,1,20120831,HPQ,40434L105,HP INC,-7.4561
5606,1,20120930,HPQ,40434L105,HP INC,1.8483
5606,1,20121031,HPQ,40434L105,HP INC,-18.8159
5606,1,20121130,HPQ,40434L105,HP INC,-6.2094
5606,1,20121231,HPQ,40434L105,HP INC,10.7159
5606,1,20130131,HPQ,40434L105,HP INC,15.8596
5606,1,20130228,HPQ,40434L105,HP INC,21.9867
5606,1,20130331,HPQ,40434L105,HP INC,19.0268
5606,1,20130430,HPQ,40434L105,HP INC,-13.5906
5606,1,20130531,HPQ,40434L105,HP INC,18.5437
5606,1,20130630,HPQ,40434L105,HP INC,2.1507
5606,1,20130731,HPQ,40434L105,HP INC,3.5484
5606,1,20130831,HPQ,40434L105,HP INC,-13.0062
5606,1,20130930,HPQ,40434L105,HP INC,-5.393
5606,1,20131031,HPQ,40434L105,HP INC,16.1029
5606,1,20131130,HPQ,40434L105,HP INC,12.2281
5606,1,20131231,HPQ,40434L105,HP INC,2.8344
5606,1,20140131,HPQ,40434L105,HP INC,3.6455
5606,1,20140228,HPQ,40434L105,HP INC,3.0345
5606,1,20140331,HPQ,40434L105,HP INC,8.7858
5606,1,20140430,HPQ,40434L105,HP INC,2.1632
5606,1,20140531,HPQ,40434L105,HP INC,1.3309
5606,1,20140630,HPQ,40434L105,HP INC,1.0149
5606,1,20140731,HPQ,40434L105,HP INC,5.7304
5606,1,20140831,HPQ,40434L105,HP INC,6.7116
5606,1,20140930,HPQ,40434L105,HP INC,-6.2368
5606,1,20141031,HPQ,40434L105,HP INC,1.1559
5606,1,20141130,HPQ,40434L105,HP INC,8.8629
5606,1,20141231,HPQ,40434L105,HP INC,3.149
5606,1,20150131,HPQ,40434L105,HP INC,-9.9676
5606,1,20150228,HPQ,40434L105,HP INC,-3.5704
5606,1,20150331,HPQ,40434L105,HP INC,-10.1033
5606,1,20150430,HPQ,40434L105,HP INC,5.8087
5606,1,20150531,HPQ,40434L105,HP INC,1.3042
5606,1,20150630,HPQ,40434L105,HP INC,-9.6228
5606,1,20150731,HPQ,40434L105,HP INC,1.6994
5606,1,20150831,HPQ,40434L105,HP INC,-8.0603
5606,1,20150930,HPQ,40434L105,HP INC,-8.1041
5606,1,20151031,HPQ,40434L105,HP INC,5.2714
5606,1,20151130,HPQ,40434L105,HP INC,2.1142
5606,1,20151231,HPQ,40434L105,HP INC,-4.5933
5606,1,20160131,HPQ,40434L105,HP INC,-17.9899
5606,1,20160229,HPQ,40434L105,HP INC,10.0927
5606,1,20160331,HPQ,40434L105,HP INC,16.4079
5606,1,20160430,HPQ,40434L105,HP INC,-0.4058
5606,1,20160531,HPQ,40434L105,HP INC,9.0465
5606,1,20160630,HPQ,40434L105,HP INC,-5.2765
5606,1,20160731,HPQ,40434L105,HP INC,11.6335
5606,1,20160831,HPQ,40434L105,HP INC,2.5696
5606,1,20160930,HPQ,40434L105,HP INC,8.9353
5606,1,20161031,HPQ,40434L105,HP INC,-6.6967
5606,1,20161130,HPQ,40434L105,HP INC,6.2802
5606,1,20161231,HPQ,40434L105,HP INC,-2.7747
5606,1,20170131,HPQ,40434L105,HP INC,1.4151
5606,1,20170228,HPQ,40434L105,HP INC,15.4153
5606,1,20170331,HPQ,40434L105,HP INC,3.7001
5606,1,20170430,HPQ,40434L105,HP INC,5.2573
5606,1,20170531,HPQ,40434L105,HP INC,-0.3188
5606,1,20170630,HPQ,40434L105,HP INC,-6.1157
5606,1,20170731,HPQ,40434L105,HP INC,9.2677
5606,1,20170831,HPQ,40434L105,HP INC,-0.1047
5606,1,20170930,HPQ,40434L105,HP INC,5.3077
5606,1,20171031,HPQ,40434L105,HP INC,7.9659
5606,1,20171130,HPQ,40434L105,HP INC,-0.464
5606,1,20171231,HPQ,40434L105,HP INC,-1.4019
5606,1,20180131,HPQ,40434L105,HP INC,10.9948
5606,1,20180228,HPQ,40434L105,HP INC,0.3002
5606,1,20180331,HPQ,40434L105,HP INC,-5.6892
5606,1,20180430,HPQ,40434L105,HP INC,-1.9617
5606,1,20180531,HPQ,40434L105,HP INC,2.5128
5606,1,20180630,HPQ,40434L105,HP INC,3.6282
5606,1,20180731,HPQ,40434L105,HP INC,1.7188
